order_id,customer_id,product_id,order_timestamp,quantity,unit_price,discount_pct,status,updated_at
O0000222,C02747,P0543,2026-08-12T00:52:00+00:00,3,54041.44,0,PACKED,2026-08-12T01:52:00+00:00
O0000223,C02389,P0178,2025-03-31T00:50:00+00:00,2,44316.49,0.1,SHIPPED,2025-04-01T05:50:00+00:00
O0000224,C01357,P0079,2025-11-01T20:04:00+00:00,1,24296.45,0.05,DELIVERED,2025-11-03T10:04:00+00:00
O0000225,C01167,P0252,2026-07-05T23:01:00+00:00,4,17880.75,0,PENDING,2026-07-06T07:01:00+00:00
O0000226,C02642,P0189,2025-09-23T05:43:00+00:00,3,64797.84,0.15,PAID,2025-09-25T01:43:00+00:00
O0000227,C02334,P0222,2026-07-02T01:37:00+00:00,3,25358.22,0,PAID,2026-07-04T08:37:00+00:00
O0000228,C01102,P0574,2026-02-15T20:21:00+00:00,8,11045.09,0.15,PENDING,2026-02-18T12:21:00+00:00
O0000229,C00866,P0087,2025-10-24T05:43:00+00:00,5,29643.14,0,DELIVERED,2025-10-26T23:43:00+00:00
O0000230,C02720,P0503,2025-12-29T14:51:00+00:00,7,75773.98,0,CANCELLED,2025-12-31T23:51:00+00:00
O0000231,C02265,P0062,2025-09-17T14:20:00+00:00,8,4068.12,0.15,PAID,2025-09-17T19:20:00+00:00
O0000232,C00591,P0212,2026-04-26T12:54:00+00:00,2,25422.78,0.15,CANCELLED,2026-04-28T01:54:00+00:00
O0000233,C00242,P0540,2025-06-18T21:05:00+00:00,4,29453.09,0.05,SHIPPED,2025-06-21T05:05:00+00:00
O0000234,C00149,P0221,2025-07-13T03:10:00+00:00,1,16930.57,0.1,DELIVERED,2025-07-16T01:10:00+00:00
O0000235,C01307,P0591,2026-03-07T08:59:00+00:00,7,27119.07,0,PACKED,2026-03-09T20:59:00+00:00
O0000236,C00442,P0359,2026-08-04T08:32:00+00:00,8,19991.09,0.05,PENDING,2026-08-05T06:32:00+00:00
O0000237,C00519,P0238,2025-04-08T21:37:00+00:00,3,54956.11,0,PENDING,2025-04-11T06:37:00+00:00
O0000238,C00285,P0233,2025-07-03T08:28:00+00:00,2,85736.43,0.15,SHIPPED,2025-07-04T19:28:00+00:00
O0000239,C01239,P0303,2025-06-05T15:02:00+00:00,7,62217.86,0,PENDING,2025-06-07T09:02:00+00:00
O0000240,C02233,P0266,2026-06-10T03:50:00+00:00,8,35205.27,0,CANCELLED,2026-06-12T11:50:00+00:00
O0000241,C02439,P0491,2026-05-11T09:58:00+00:00,8,65212.83,0,SHIPPED,2026-05-12T21:58:00+00:00
O0000242,C01433,P0357,2026-02-27T19:43:00+00:00,6,39714.07,0.05,CANCELLED,2026-02-28T21:43:00+00:00
O0000243,C01331,P0085,2026-08-26T22:02:00+00:00,3,486.79,0,SHIPPED,2026-08-27T12:02:00+00:00
O0000244,C01306,P0419,2025-01-09T10:11:00+00:00,1,50938.31,0.1,SHIPPED,2025-01-10T05:11:00+00:00
O0000245,C01056,P0573,2026-06-13T14:27:00+00:00,6,77140.47,0.1,PAID,2026-06-15T13:27:00+00:00
O0000246,C00967,P0063,2026-08-21T18:19:00+00:00,7,47832.89,0,DELIVERED,2026-08-22T23:19:00+00:00
O0000247,C00345,P0069,2026-04-07T23:55:00+00:00,1,67900.84,0.1,DELIVERED,2026-04-08T20:55:00+00:00
O0000248,C01653,P0380,2025-12-31T19:08:00+00:00,3,40150.81,0.1,PAID,2026-01-01T02:08:00+00:00
O0000249,C00664,P0360,2026-01-28T22:17:00+00:00,4,89523.6,0.15,PAID,2026-01-29T02:17:00+00:00
O0000250,C00944,P0392,2025-01-12T09:36:00+00:00,4,79971.45,0,PACKED,2025-01-15T09:36:00+00:00
O0000251,C00512,P0424,2026-02-24T00:12:00+00:00,1,44079.52,0,SHIPPED,2026-02-24T20:12:00+00:00
O0000252,C01940,P0037,2025-03-01T10:06:00+00:00,6,12823.47,0,SHIPPED,2025-03-02T02:06:00+00:00
O0000253,C02570,P0482,2026-04-28T07:21:00+00:00,3,83168.6,0.1,SHIPPED,2026-04-29T03:21:00+00:00
O0000254,C02730,P0577,2026-07-08T09:33:00+00:00,8,72530.89,0,PENDING,2026-07-09T12:33:00+00:00
O0000255,C01891,P0052,2025-04-11T10:36:00+00:00,1,78389.01,0.15,PAID,2025-04-11T21:36:00+00:00
O0000256,C00986,P0382,2025-08-19T08:47:00+00:00,8,61369.12,0.05,DELIVERED,2025-08-21T22:47:00+00:00
O0000257,C02951,P0001,2026-01-27T16:04:00+00:00,8,86351.39,0.05,SHIPPED,2026-01-30T13:04:00+00:00
O0000258,C01232,P0394,2026-02-02T04:25:00+00:00,1,5199.2,0.15,CANCELLED,2026-02-03T18:25:00+00:00
O0000259,C00073,P0122,2026-09-10T10:53:00+00:00,2,25881.51,0.05,CANCELLED,2026-09-12T21:53:00+00:00
O0000260,C02421,P0453,2026-02-06T09:36:00+00:00,1,46985.17,0,DELIVERED,2026-02-06T20:36:00+00:00
O0000261,C01173,P0011,2025-01-27T14:38:00+00:00,7,57532.56,0.1,PACKED,2025-01-30T13:38:00+00:00
O0000262,C02160,P0082,2025-07-11T05:47:00+00:00,6,39513.33,0.15,DELIVERED,2025-07-14T04:47:00+00:00
O0000263,C02716,P0279,2025-07-30T13:02:00+00:00,4,21152.13,0,SHIPPED,2025-08-01T22:02:00+00:00
O0000264,C01335,P0402,2026-07-23T03:41:00+00:00,3,11134.18,0,SHIPPED,2026-07-24T00:41:00+00:00
O0000265,C00058,P0407,2025-06-07T22:01:00+00:00,3,68471.58,0.15,PAID,2025-06-10T18:01:00+00:00
O0000266,C02164,P0578,2026-08-25T20:42:00+00:00,6,33153.37,0.05,PACKED,2026-08-28T05:42:00+00:00
O0000267,C02290,P0141,2026-07-31T11:11:00+00:00,4,8020.56,0,PENDING,2026-08-01T13:11:00+00:00
O0000268,C01422,P0230,2025-11-02T16:12:00+00:00,3,69244.0,0,DELIVERED,2025-11-02T17:12:00+00:00
O0000269,C02494,P0513,2026-04-07T10:44:00+00:00,4,41712.71,0,PENDING,2026-04-09T15:44:00+00:00
O0000270,C01327,P0426,2026-01-31T13:26:00+00:00,4,69329.23,0,PACKED,2026-02-01T09:26:00+00:00
O0000271,C01552,P0248,2025-03-10T19:21:00+00:00,5,79150.87,0,CANCELLED,2025-03-12T09:21:00+00:00
O0000272,C01269,P0514,2025-09-07T01:51:00+00:00,3,7938.72,0,PENDING,2025-09-08T22:51:00+00:00
O0000273,C02984,P0171,2025-10-11T06:12:00+00:00,6,11378.74,0.1,DELIVERED,2025-10-11T19:12:00+00:00
O0000274,C00093,P0324,2026-01-12T14:08:00+00:00,6,3424.16,0,PENDING,2026-01-15T03:08:00+00:00
O0000275,C01317,P0260,2026-04-03T04:30:00+00:00,1,16466.32,0.05,PAID,2026-04-05T09:30:00+00:00
O0000276,C02387,P0436,2026-05-20T12:32:00+00:00,2,70058.7,0.15,PENDING,2026-05-22T04:32:00+00:00
O0000277,C02870,P0175,2026-08-19T03:36:00+00:00,1,71604.13,0.1,PENDING,2026-08-21T12:36:00+00:00
O0000278,C01220,P0192,2025-08-05T14:22:00+00:00,2,1564.55,0,PAID,2025-08-06T05:22:00+00:00
O0000279,C00006,P0310,2026-07-12T14:19:00+00:00,8,35928.91,0.15,PACKED,2026-07-14T11:19:00+00:00
O0000280,C02558,P0540,2025-06-17T08:17:00+00:00,1,29453.09,0,PACKED,2025-06-18T10:17:00+00:00
O0000281,C01971,P0335,2025-01-11T00:17:00+00:00,7,70362.27,0,PAID,2025-01-11T02:17:00+00:00
O0000282,C00991,P0302,2026-04-21T09:42:00+00:00,7,79460.58,0.05,DELIVERED,2026-04-22T15:42:00+00:00
O0000283,C01373,P0294,2026-08-18T19:03:00+00:00,8,64326.21,0.1,SHIPPED,2026-08-19T20:03:00+00:00
O0000284,C01455,P0070,2026-03-28T06:23:00+00:00,1,74756.7,0.15,PAID,2026-03-31T02:23:00+00:00
O0000285,C01859,P0507,2025-05-03T06:53:00+00:00,4,4522.67,0,PACKED,2025-05-04T09:53:00+00:00
O0000286,C02629,P0229,2025-08-27T23:49:00+00:00,3,49361.2,0.1,PAID,2025-08-30T04:49:00+00:00
O0000287,C02359,P0471,2025-01-20T06:06:00+00:00,6,17544.5,0,SHIPPED,2025-01-21T03:06:00+00:00
O0000288,C02951,P0179,2026-03-03T20:06:00+00:00,8,49133.18,0.15,PACKED,2026-03-05T19:06:00+00:00
O0000289,C01975,P0428,2026-05-20T03:56:00+00:00,1,83212.52,0,PENDING,2026-05-22T13:56:00+00:00
O0000290,C00522,P0356,2025-06-17T11:50:00+00:00,7,37027.48,0.05,DELIVERED,2025-06-18T10:50:00+00:00
O0000291,C02198,P0274,2025-05-02T08:20:00+00:00,2,41566.8,0.05,PAID,2025-05-04T09:20:00+00:00
O0000292,C00624,P0383,2025-06-03T10:15:00+00:00,7,79854.28,0,CANCELLED,2025-06-03T15:15:00+00:00
O0000293,C00442,P0217,2025-07-16T21:37:00+00:00,6,8132.52,0,PAID,2025-07-18T17:37:00+00:00
O0000294,C01997,P0218,2025-04-26T15:21:00+00:00,4,46687.34,0.1,PACKED,2025-04-27T01:21:00+00:00
O0000295,C01303,P0025,2026-02-21T00:33:00+00:00,4,5576.81,0,SHIPPED,2026-02-22T14:33:00+00:00
O0000296,C00278,P0414,2025-01-07T13:40:00+00:00,7,35322.58,0,PACKED,2025-01-09T22:40:00+00:00
O0000297,C02511,P0085,2025-10-21T23:28:00+00:00,4,486.79,0,DELIVERED,2025-10-22T01:28:00+00:00
O0000298,C02239,P0333,2025-07-19T14:56:00+00:00,1,23586.84,0.15,SHIPPED,2025-07-20T17:56:00+00:00
O0000299,C01491,P0033,2025-01-09T02:03:00+00:00,8,74739.14,0,PACKED,2025-01-10T04:03:00+00:00
O0000300,C01649,P0229,2025-05-17T03:34:00+00:00,4,49361.2,0.1,DELIVERED,2025-05-18T08:34:00+00:00
O0000301,C02413,P0100,2026-04-17T09:53:00+00:00,2,45342.56,0.05,SHIPPED,2026-04-18T05:53:00+00:00
O0000302,C02294,P0490,2026-05-19T10:21:00+00:00,2,313.35,0,SHIPPED,2026-05-21T03:21:00+00:00
O0000303,C02096,P0484,2025-09-01T16:23:00+00:00,8,1559.64,0,PAID,2025-09-04T15:23:00+00:00
O0000304,C01715,P0321,2025-12-27T23:18:00+00:00,6,86572.35,0,PACKED,2025-12-30T22:18:00+00:00
O0000305,C00128,P0223,2026-09-11T12:22:00+00:00,6,29111.74,0.1,PAID,2026-09-12T05:22:00+00:00
O0000306,C00474,P0262,2025-12-13T22:03:00+00:00,8,43872.24,0,PENDING,2025-12-16T00:03:00+00:00
O0000307,C00970,P0319,2026-08-04T12:10:00+00:00,1,89212.6,0,PAID,2026-08-05T05:10:00+00:00
O0000308,C01959,P0339,2026-04-16T19:19:00+00:00,3,66565.59,0,SHIPPED,2026-04-18T20:19:00+00:00
O0000309,C00679,P0140,2025-10-27T14:30:00+00:00,2,86122.85,0.05,SHIPPED,2025-10-30T08:30:00+00:00
O0000310,C01988,P0267,2025-08-10T16:24:00+00:00,6,39303.96,0,DELIVERED,2025-08-13T07:24:00+00:00
O0000311,C02436,P0273,2026-07-08T18:25:00+00:00,5,50778.28,0.05,PACKED,2026-07-11T10:25:00+00:00
O0000312,C01487,P0600,2025-06-30T08:38:00+00:00,4,41269.99,0.15,PACKED,2025-06-30T21:38:00+00:00
O0000313,C00554,P0300,2025-10-30T16:49:00+00:00,7,41816.96,0,CANCELLED,2025-11-01T03:49:00+00:00
O0000314,C02455,P0414,2026-07-27T05:40:00+00:00,4,35322.58,0,DELIVERED,2026-07-28T17:40:00+00:00
O0000315,C01710,P0415,2025-03-31T00:38:00+00:00,6,86401.2,0,DELIVERED,2025-04-02T00:38:00+00:00
O0000316,C00686,P0297,2025-05-04T05:51:00+00:00,3,36507.9,0,SHIPPED,2025-05-04T08:51:00+00:00
O0000317,C02950,P0419,2025-05-24T04:50:00+00:00,6,50938.31,0,SHIPPED,2025-05-26T03:50:00+00:00
O0000318,C00037,P0184,2026-04-10T15:46:00+00:00,3,70782.8,0,PAID,2026-04-10T18:46:00+00:00
O0000319,C00806,P0504,2026-08-14T08:45:00+00:00,5,34959.35,0.1,DELIVERED,2026-08-15T02:45:00+00:00
O0000320,C00538,P0268,2025-03-16T15:58:00+00:00,1,89071.05,0,CANCELLED,2025-03-18T07:58:00+00:00
O0000321,C00761,P0549,2026-02-09T07:30:00+00:00,1,15850.97,0.1,PAID,2026-02-09T14:30:00+00:00
O0000322,C00926,P0052,2026-02-03T17:58:00+00:00,6,78389.01,0,SHIPPED,2026-02-05T23:58:00+00:00
O0000323,C02187,P0050,2025-12-29T23:51:00+00:00,1,705.45,0,PENDING,2026-01-01T02:51:00+00:00
O0000324,C02586,P0449,2026-07-06T23:26:00+00:00,7,74373.31,0.15,DELIVERED,2026-07-08T13:26:00+00:00
O0000325,C02075,P0340,2025-03-30T17:34:00+00:00,4,60718.41,0.15,SHIPPED,2025-04-01T19:34:00+00:00
O0000326,C00749,P0522,2025-11-24T23:50:00+00:00,8,26730.04,0,PAID,2025-11-27T02:50:00+00:00
O0000327,C01839,P0336,2025-08-05T20:06:00+00:00,2,88153.03,0,SHIPPED,2025-08-07T14:06:00+00:00
O0000328,C01205,P0380,2025-05-05T00:58:00+00:00,8,40150.81,0.05,PAID,2025-05-05T19:58:00+00:00
O0000329,C01593,P0193,2025-09-16T09:09:00+00:00,3,377.03,0.1,PENDING,2025-09-16T20:09:00+00:00
O0000330,C01998,P0307,2026-04-06T15:35:00+00:00,2,74775.57,0.05,SHIPPED,2026-04-07T02:35:00+00:00
O0000331,C02572,P0318,2026-08-26T00:49:00+00:00,8,26681.18,0,PACKED,2026-08-26T12:49:00+00:00
O0000332,C01650,P0113,2026-03-26T16:17:00+00:00,2,71216.87,0.1,SHIPPED,2026-03-27T12:17:00+00:00
O0000333,C00965,P0505,2026-02-17T15:18:00+00:00,7,75769.51,0,SHIPPED,2026-02-20T07:18:00+00:00
O0000334,C02052,P0404,2025-02-10T09:55:00+00:00,7,53204.73,0,PACKED,2025-02-12T20:55:00+00:00
O0000335,C01606,P0098,2025-06-03T16:37:00+00:00,7,79020.41,0.1,PACKED,2025-06-06T02:37:00+00:00
O0000336,C02080,P0575,2026-03-09T22:56:00+00:00,1,78065.9,0.15,CANCELLED,2026-03-10T01:56:00+00:00
O0000337,C02379,P0139,2025-08-01T23:24:00+00:00,2,19181.94,0,PENDING,2025-08-02T00:24:00+00:00
O0000338,C02224,P0598,2026-03-05T16:02:00+00:00,8,23002.59,0.05,PENDING,2026-03-07T18:02:00+00:00
O0000339,C01090,P0088,2026-04-05T14:11:00+00:00,3,55185.22,0,PENDING,2026-04-07T12:11:00+00:00
O0000340,C02775,P0253,2025-08-16T13:53:00+00:00,8,9223.53,0.05,PACKED,2025-08-17T00:53:00+00:00
O0000341,C01064,P0435,2025-10-12T16:56:00+00:00,6,79090.99,0.05,CANCELLED,2025-10-13T15:56:00+00:00
O0000342,C02977,P0359,2026-01-25T21:21:00+00:00,1,19991.09,0.05,CANCELLED,2026-01-26T10:21:00+00:00
O0000343,C02434,P0362,2025-04-22T12:57:00+00:00,2,7968.21,0,PAID,2025-04-24T02:57:00+00:00
O0000344,C02177,P0377,2025-12-22T09:11:00+00:00,5,64363.13,0.1,PACKED,2025-12-23T02:11:00+00:00
O0000345,C01028,P0455,2025-11-25T15:48:00+00:00,3,344.16,0,PACKED,2025-11-26T14:48:00+00:00
O0000346,C02100,P0474,2026-01-10T10:24:00+00:00,2,34624.34,0,DELIVERED,2026-01-12T21:24:00+00:00
O0000347,C01705,P0204,2025-08-13T14:24:00+00:00,1,71742.39,0.05,PENDING,2025-08-15T17:24:00+00:00
O0000348,C01546,P0262,2025-12-28T19:53:00+00:00,8,43872.24,0,PAID,2025-12-28T22:53:00+00:00
O0000349,C01843,P0469,2026-07-05T08:07:00+00:00,3,73890.62,0.1,CANCELLED,2026-07-06T05:07:00+00:00
O0000350,C01733,P0063,2026-08-28T20:07:00+00:00,3,47832.89,0,SHIPPED,2026-08-30T00:07:00+00:00
O0000351,C02799,P0217,2025-08-20T20:27:00+00:00,5,8132.52,0,CANCELLED,2025-08-22T16:27:00+00:00
O0000352,C01244,P0063,2025-12-30T02:03:00+00:00,5,47832.89,0.15,DELIVERED,2025-12-31T16:03:00+00:00
O0000353,C01095,P0481,2026-01-27T12:11:00+00:00,5,68492.54,0,CANCELLED,2026-01-30T04:11:00+00:00
O0000354,C01964,P0322,2025-03-24T19:39:00+00:00,6,43814.63,0.15,SHIPPED,2025-03-25T17:39:00+00:00
O0000355,C00292,P0568,2025-02-15T22:32:00+00:00,7,66254.14,0,PACKED,2025-02-18T07:32:00+00:00
O0000356,C02754,P0528,2025-04-20T06:16:00+00:00,8,14904.9,0.1,PENDING,2025-04-20T19:16:00+00:00
O0000357,C02850,P0288,2026-07-07T01:44:00+00:00,8,58232.16,0,CANCELLED,2026-07-09T10:44:00+00:00
O0000358,C02186,P0574,2025-03-13T05:28:00+00:00,2,11045.09,0,SHIPPED,2025-03-14T05:28:00+00:00
O0000359,C02103,P0148,2026-08-01T09:05:00+00:00,6,39138.89,0,PENDING,2026-08-03T10:05:00+00:00
O0000360,C02363,P0066,2026-08-24T11:52:00+00:00,8,15462.19,0.1,SHIPPED,2026-08-25T10:52:00+00:00
O0000361,C01656,P0289,2026-03-25T22:55:00+00:00,5,29937.24,0.05,PENDING,2026-03-27T14:55:00+00:00
O0000362,C02891,P0226,2026-08-24T06:49:00+00:00,1,89537.04,0.1,PACKED,2026-08-24T14:49:00+00:00
O0000363,C00360,P0011,2025-06-01T03:10:00+00:00,4,57532.56,0.1,PACKED,2025-06-02T08:10:00+00:00
O0000364,C00755,P0457,2025-03-14T06:53:00+00:00,2,43161.69,0,SHIPPED,2025-03-14T06:53:00+00:00
O0000365,C01817,P0363,2025-07-19T03:25:00+00:00,1,2522.92,0,DELIVERED,2025-07-21T13:25:00+00:00
O0000366,C01053,P0001,2026-01-11T21:34:00+00:00,7,86351.39,0,PAID,2026-01-13T16:34:00+00:00
O0000367,C02760,P0121,2025-10-11T05:14:00+00:00,8,72296.49,0.1,PAID,2025-10-11T09:14:00+00:00
O0000368,C00313,P0053,2026-05-12T09:26:00+00:00,5,89403.1,0,SHIPPED,2026-05-14T07:26:00+00:00
O0000369,C02313,P0048,2025-03-12T19:20:00+00:00,4,24505.53,0.15,SHIPPED,2025-03-15T10:20:00+00:00
O0000370,C01103,P0111,2026-02-27T06:52:00+00:00,3,6244.13,0,CANCELLED,2026-02-28T02:52:00+00:00
O0000371,C01365,P0546,2026-03-30T16:01:00+00:00,4,52181.25,0.05,PENDING,2026-04-02T12:01:00+00:00
O0000372,C00374,P0120,2025-08-25T09:54:00+00:00,1,12754.97,0.15,PENDING,2025-08-27T19:54:00+00:00
O0000373,C00768,P0448,2025-10-04T04:13:00+00:00,1,12210.05,0,PAID,2025-10-06T05:13:00+00:00
O0000374,C00979,P0480,2025-05-22T04:48:00+00:00,5,1541.62,0.05,DELIVERED,2025-05-22T04:48:00+00:00
O0000375,C01078,P0160,2025-01-14T08:02:00+00:00,2,22449.87,0,PAID,2025-01-17T01:02:00+00:00
O0000376,C01454,P0317,2026-07-02T15:20:00+00:00,3,57146.44,0,SHIPPED,2026-07-03T22:20:00+00:00
O0000377,C00402,P0301,2026-04-26T21:50:00+00:00,5,50798.69,0,CANCELLED,2026-04-28T15:50:00+00:00
O0000378,C02743,P0372,2025-06-11T13:02:00+00:00,8,15373.68,0.1,CANCELLED,2025-06-14T13:02:00+00:00
O0000379,C02489,P0035,2025-10-18T00:18:00+00:00,2,12522.21,0,PACKED,2025-10-19T04:18:00+00:00
O0000380,C02068,P0062,2026-02-28T00:43:00+00:00,3,4068.12,0.15,CANCELLED,2026-03-02T14:43:00+00:00
O0000381,C02159,P0474,2025-08-05T16:49:00+00:00,4,34624.34,0.15,PAID,2025-08-07T00:49:00+00:00
O0000382,C00848,P0091,2026-06-27T22:54:00+00:00,1,77292.24,0,PENDING,2026-06-29T17:54:00+00:00
O0000383,C00106,P0009,2025-03-29T11:20:00+00:00,2,73194.48,0,SHIPPED,2025-03-29T16:20:00+00:00
O0000384,C02278,P0099,2026-05-14T12:08:00+00:00,3,19031.02,0.15,PACKED,2026-05-14T21:08:00+00:00
O0000385,C01666,P0172,2025-12-03T22:02:00+00:00,4,70418.1,0,PAID,2025-12-06T09:02:00+00:00
O0000386,C00341,P0502,2025-02-17T05:28:00+00:00,3,46377.67,0,PENDING,2025-02-19T07:28:00+00:00
O0000387,C00894,P0041,2025-07-21T04:06:00+00:00,5,72412.43,0,PACKED,2025-07-21T17:06:00+00:00
O0000388,C02702,P0377,2025-06-23T15:33:00+00:00,7,64363.13,0,SHIPPED,2025-06-24T03:33:00+00:00
O0000389,C02679,P0432,2026-03-22T08:44:00+00:00,4,65461.92,0.1,CANCELLED,2026-03-25T08:44:00+00:00
O0000390,C02971,P0281,2025-08-02T08:16:00+00:00,6,42391.82,0,PAID,2025-08-03T08:16:00+00:00
O0000391,C01581,P0203,2025-07-05T20:54:00+00:00,2,74853.28,0.05,DELIVERED,2025-07-08T11:54:00+00:00
O0000392,C00277,P0247,2025-05-16T08:40:00+00:00,3,89261.34,0,DELIVERED,2025-05-18T19:40:00+00:00
O0000393,C01805,P0231,2026-01-18T15:41:00+00:00,1,37401.27,0.1,DELIVERED,2026-01-18T22:41:00+00:00
O0000394,C00548,P0349,2026-01-31T12:39:00+00:00,5,3256.87,0.05,DELIVERED,2026-02-02T02:39:00+00:00
O0000395,C01939,P0207,2025-08-15T03:44:00+00:00,2,24262.67,0,PACKED,2025-08-17T02:44:00+00:00
O0000396,C02204,P0100,2025-01-11T00:54:00+00:00,3,45342.56,0,PENDING,2025-01-11T12:54:00+00:00
O0000397,C02098,P0162,2025-07-23T23:32:00+00:00,5,19462.32,0.05,PAID,2025-07-24T19:32:00+00:00
O0000398,C01787,P0580,2026-05-27T00:38:00+00:00,2,33069.6,0.1,PACKED,2026-05-29T16:38:00+00:00
O0000399,C01093,P0226,2025-04-12T21:19:00+00:00,1,89537.04,0,DELIVERED,2025-04-14T15:19:00+00:00
O0000400,C00437,P0498,2025-06-16T22:46:00+00:00,1,54969.78,0,PACKED,2025-06-19T13:46:00+00:00
O0000401,C00276,P0557,2025-10-25T21:24:00+00:00,7,59971.17,0,SHIPPED,2025-10-27T16:24:00+00:00
O0000402,C01874,P0040,2026-06-11T10:19:00+00:00,3,3097.42,0.15,CANCELLED,2026-06-12T08:19:00+00:00
O0000403,C01790,P0563,2025-04-05T13:56:00+00:00,1,36257.18,0.15,SHIPPED,2025-04-08T10:56:00+00:00
O0000404,C01875,P0340,2025-07-28T12:11:00+00:00,6,60718.41,0,SHIPPED,2025-07-29T14:11:00+00:00
O0000405,C01187,P0503,2026-06-28T14:34:00+00:00,2,75773.98,0.15,PENDING,2026-06-28T23:34:00+00:00
O0000406,C02377,P0278,2025-06-12T20:41:00+00:00,1,70675.37,0,PAID,2025-06-13T23:41:00+00:00
O0000407,C01593,P0166,2025-12-05T05:44:00+00:00,8,27274.44,0.1,SHIPPED,2025-12-05T10:44:00+00:00
O0000408,C01872,P0395,2025-08-18T17:56:00+00:00,3,33467.86,0.15,PAID,2025-08-20T11:56:00+00:00
O0000409,C00215,P0226,2026-06-08T07:49:00+00:00,3,89537.04,0,DELIVERED,2026-06-10T06:49:00+00:00
O0000410,C00972,P0441,2025-12-01T21:11:00+00:00,3,49223.61,0,PENDING,2025-12-01T21:11:00+00:00
O0000411,C01567,P0045,2025-02-15T14:36:00+00:00,5,86772.69,0.15,PENDING,2025-02-17T22:36:00+00:00
O0000412,C01445,P0110,2026-08-23T07:28:00+00:00,1,20157.1,0,DELIVERED,2026-08-24T08:28:00+00:00
O0000413,C01762,P0068,2026-04-12T12:12:00+00:00,5,5426.97,0,SHIPPED,2026-04-12T22:12:00+00:00
O0000414,C01507,P0524,2025-02-02T10:38:00+00:00,7,71131.29,0,SHIPPED,2025-02-04T22:38:00+00:00
O0000415,C01367,P0504,2026-06-02T16:17:00+00:00,8,34959.35,0.1,PACKED,2026-06-03T14:17:00+00:00
O0000416,C02977,P0090,2025-10-10T10:55:00+00:00,7,31265.73,0,DELIVERED,2025-10-12T18:55:00+00:00
O0000417,C02778,P0237,2025-04-22T05:17:00+00:00,2,44463.32,0.05,SHIPPED,2025-04-24T16:17:00+00:00
O0000418,C01779,P0291,2026-06-20T21:02:00+00:00,1,25096.1,0,PAID,2026-06-21T13:02:00+00:00
O0000419,C00771,P0097,2026-07-10T20:45:00+00:00,5,14871.81,0.15,PACKED,2026-07-13T02:45:00+00:00
O0000420,C01015,P0454,2026-08-03T18:40:00+00:00,1,68631.05,0.15,PENDING,2026-08-05T22:40:00+00:00
O0000421,C01146,P0429,2025-05-05T12:25:00+00:00,3,160.67,0.1,CANCELLED,2025-05-07T01:25:00+00:00
O0000422,C02351,P0311,2025-03-03T00:37:00+00:00,1,59966.53,0.15,PAID,2025-03-03T09:37:00+00:00
O0000423,C00796,P0116,2026-05-04T15:36:00+00:00,6,20443.28,0.05,PACKED,2026-05-07T08:36:00+00:00
O0000424,C01939,P0232,2025-01-29T01:16:00+00:00,3,16068.91,0,CANCELLED,2025-01-29T08:16:00+00:00
O0000425,C02368,P0136,2025-02-05T02:02:00+00:00,4,70676.91,0,PACKED,2025-02-05T23:02:00+00:00
O0000426,C02268,P0212,2025-03-09T17:01:00+00:00,2,25422.78,0.1,PENDING,2025-03-11T22:01:00+00:00
O0000427,C00855,P0499,2025-09-02T22:40:00+00:00,5,26623.46,0.1,SHIPPED,2025-09-03T03:40:00+00:00
O0000428,C02886,P0354,2025-06-22T00:04:00+00:00,3,22506.86,0.1,PAID,2025-06-22T09:04:00+00:00
O0000429,C02298,P0198,2025-06-25T03:57:00+00:00,1,65808.84,0,PAID,2025-06-25T04:57:00+00:00
O0000430,C00507,P0155,2025-03-17T15:00:00+00:00,1,58156.86,0,DELIVERED,2025-03-19T03:00:00+00:00
O0000431,C01515,P0517,2026-02-06T09:17:00+00:00,2,25482.11,0.05,PAID,2026-02-08T04:17:00+00:00
O0000432,C00195,P0420,2025-11-11T21:49:00+00:00,2,80165.3,0.1,PACKED,2025-11-12T23:49:00+00:00
O0000433,C01002,P0079,2026-04-16T08:10:00+00:00,7,24296.45,0.15,PENDING,2026-04-17T19:10:00+00:00
O0000434,C00975,P0540,2025-02-23T14:42:00+00:00,2,29453.09,0.05,PENDING,2025-02-25T08:42:00+00:00
O0000435,C00854,P0336,2026-08-12T14:21:00+00:00,7,88153.03,0.05,SHIPPED,2026-08-14T20:21:00+00:00
O0000436,C00835,P0409,2025-04-16T21:14:00+00:00,8,2368.2,0,PACKED,2025-04-18T10:14:00+00:00
O0000437,C01693,P0062,2025-07-28T21:44:00+00:00,4,4068.12,0,SHIPPED,2025-07-30T19:44:00+00:00
O0000438,C02703,P0328,2025-09-15T18:58:00+00:00,2,34387.3,0,SHIPPED,2025-09-16T14:58:00+00:00
O0000439,C00770,P0570,2025-06-04T21:16:00+00:00,6,10644.84,0,CANCELLED,2025-06-05T06:16:00+00:00
O0000440,C00282,P0264,2026-04-06T18:38:00+00:00,3,73843.84,0,PENDING,2026-04-08T15:38:00+00:00
O0000441,C01879,P0506,2025-08-06T11:21:00+00:00,4,24400.44,0,SHIPPED,2025-08-06T19:21:00+00:00
O0000442,C01720,P0180,2025-03-11T06:04:00+00:00,3,80463.88,0.05,DELIVERED,2025-03-12T07:04:00+00:00
O0000443,C02675,P0556,2025-12-24T11:44:00+00:00,7,37186.1,0.15,SHIPPED,2025-12-25T02:44:00+00:00
